launch_time,users,converted_users,event_time,busy,available
2023-12-21 18:26:00,9,1,2023-12-21 18:26:00,96,17
2023-12-21 18:27:00,9,2,2023-12-21 18:27:00,97,18
2023-12-21 18:28:00,7,2,2023-12-21 18:28:00,85,33
2023-12-21 18:29:00,9,2,2023-12-21 18:29:00,89,23
2023-12-21 18:30:00,6,0,2023-12-21 18:30:00,70,38
2023-12-21 18:31:00,7,1,2023-12-21 18:31:00,73,32
2023-12-21 18:32:00,4,2,2023-12-21 18:32:00,82,23
2023-12-21 18:33:00,6,2,2023-12-21 18:33:00,85,23
2023-12-21 18:34:00,2,0,2023-12-21 18:34:00,85,23
2023-12-21 18:35:00,7,0,2023-12-21 18:35:00,66,41
2023-12-21 18:36:00,9,2,2023-12-21 18:36:00,63,45
2023-12-21 18:37:00,11,1,2023-12-21 18:37:00,70,38
2023-12-21 18:38:00,12,3,2023-12-21 18:38:00,70,39
2023-12-21 18:39:00,6,0,2023-12-21 18:39:00,70,37
2023-12-21 18:40:00,6,4,2023-12-21 18:40:00,79,28
2023-12-21 18:41:00,6,2,2023-12-21 18:41:00,76,31
2023-12-21 18:42:00,8,1,2023-12-21 18:42:00,96,23
2023-12-21 18:43:00,9,2,2023-12-21 18:43:00,99,21
2023-12-21 18:44:00,7,0,2023-12-21 18:44:00,89,31
2023-12-21 18:45:00,15,1,2023-12-21 18:45:00,92,27
2023-12-21 18:46:00,6,2,2023-12-21 18:46:00,82,35
2023-12-21 18:47:00,7,3,2023-12-21 18:47:00,71,51
2023-12-21 18:48:00,8,2,2023-12-21 18:48:00,71,53
2023-12-21 18:49:00,6,1,2023-12-21 18:49:00,90,33
2023-12-21 18:50:00,10,2,2023-12-21 18:50:00,86,36
2023-12-21 18:51:00,4,1,2023-12-21 18:51:00,89,33
2023-12-21 18:52:00,5,1,2023-12-21 18:52:00,93,28
2023-12-21 18:53:00,8,1,2023-12-21 18:53:00,83,35
2023-12-21 18:54:00,4,1,2023-12-21 18:54:00,78,40
2023-12-21 18:55:00,5,3,2023-12-21 18:55:00,93,25
2023-12-21 18:56:00,9,1,2023-12-21 18:56:00,95,23
2023-12-21 18:57:00,5,1,2023-12-21 18:57:00,96,22
2023-12-21 18:58:00,6,3,2023-12-21 18:58:00,99,19
2023-12-21 18:59:00,6,0,2023-12-21 18:59:00,90,28
2023-12-21 19:00:00,5,0,2023-12-21 19:00:00,86,30
2023-12-21 19:01:00,8,1,2023-12-21 19:01:00,78,29
2023-12-21 19:02:00,4,0,2023-12-21 19:02:00,80,27
2023-12-21 19:03:00,7,1,2023-12-21 19:03:00,73,37
2023-12-21 19:04:00,9,3,2023-12-21 19:04:00,75,35
2023-12-21 19:05:00,2,0,2023-12-21 19:05:00,83,27
2023-12-21 19:06:00,13,3,2023-12-21 19:06:00,82,29
2023-12-21 19:07:00,9,1,2023-12-21 19:07:00,90,21
2023-12-21 19:08:00,6,1,2023-12-21 19:08:00,96,15
2023-12-21 19:09:00,8,1,2023-12-21 19:09:00,86,26
2023-12-21 19:10:00,6,1,2023-12-21 19:10:00,77,35
2023-12-21 19:11:00,7,2,2023-12-21 19:11:00,82,31
2023-12-21 19:12:00,5,0,2023-12-21 19:12:00,94,19
2023-12-21 19:13:00,9,3,2023-12-21 19:13:00,97,17
2023-12-21 19:14:00,2,1,2023-12-21 19:14:00,89,24
2023-12-21 19:15:00,6,3,2023-12-21 19:15:00,87,26
2023-12-21 19:16:00,5,0,2023-12-21 19:16:00,90,23
2023-12-21 19:17:00,5,1,2023-12-21 19:17:00,86,24
2023-12-21 19:18:00,7,2,2023-12-21 19:18:00,82,26
2023-12-21 19:19:00,7,2,2023-12-21 19:19:00,92,20
2023-12-21 19:20:00,6,0,2023-12-21 19:20:00,85,27
2023-12-21 19:21:00,5,1,2023-12-21 19:21:00,69,44
2023-12-21 19:22:00,8,3,2023-12-21 19:22:00,80,31
2023-12-21 19:23:00,13,1,2023-12-21 19:23:00,81,23
2023-12-21 19:24:00,6,0,2023-12-21 19:24:00,62,33
2023-12-21 19:25:00,3,1,2023-12-21 19:25:00,62,32
2023-12-21 19:26:00,13,1,2023-12-21 19:26:00,72,22
2023-12-21 19:27:00,9,2,2023-12-21 19:27:00,71,23
2023-12-21 19:28:00,9,3,2023-12-21 19:28:00,72,22
2023-12-21 19:29:00,7,2,2023-12-21 19:29:00,71,19
2023-12-21 19:30:00,5,1,2023-12-21 19:30:00,75,13
2023-12-21 19:31:00,5,1,2023-12-21 19:31:00,66,11
2023-12-21 19:32:00,5,2,2023-12-21 19:32:00,64,12
2023-12-21 19:33:00,3,1,2023-12-21 19:33:00,59,17
2023-12-21 19:34:00,6,2,2023-12-21 19:34:00,60,16
2023-12-21 19:35:00,9,0,2023-12-21 19:35:00,58,18
2023-12-21 19:36:00,4,2,2023-12-21 19:36:00,55,21
2023-12-21 19:37:00,6,1,2023-12-21 19:37:00,50,27
2023-12-21 19:38:00,11,2,2023-12-21 19:38:00,48,29
2023-12-21 19:39:00,6,1,2023-12-21 19:39:00,40,31
2023-12-21 19:40:00,9,2,2023-12-21 19:40:00,39,48
2023-12-21 19:41:00,6,1,2023-12-21 19:41:00,51,34
2023-12-21 19:42:00,11,5,2023-12-21 19:42:00,59,26
2023-12-21 19:43:00,9,2,2023-12-21 19:43:00,68,17
2023-12-21 19:44:00,8,1,2023-12-21 19:44:00,69,17
2023-12-21 19:45:00,6,0,2023-12-21 19:45:00,63,20
2023-12-21 19:46:00,7,2,2023-12-21 19:46:00,65,19
2023-12-21 19:47:00,8,2,2023-12-21 19:47:00,66,21
2023-12-21 19:48:00,2,1,2023-12-21 19:48:00,67,21
2023-12-21 19:49:00,7,3,2023-12-21 19:49:00,63,25
2023-12-21 19:50:00,7,4,2023-12-21 19:50:00,64,25
2023-12-21 19:51:00,6,0,2023-12-21 19:51:00,72,17
2023-12-21 19:52:00,11,1,2023-12-21 19:52:00,68,21
2023-12-21 19:53:00,9,1,2023-12-21 19:53:00,69,20
2023-12-21 19:54:00,15,0,2023-12-21 19:54:00,72,17
2023-12-21 19:55:00,6,0,2023-12-21 19:55:00,71,20
2023-12-21 19:56:00,6,1,2023-12-21 19:56:00,81,11
2023-12-21 19:57:00,9,1,2023-12-21 19:57:00,71,13
2023-12-21 19:58:00,7,1,2023-12-21 19:58:00,54,31
2023-12-21 19:59:00,8,2,2023-12-21 19:59:00,55,30
2023-12-21 20:00:00,9,1,2023-12-21 20:00:00,62,23
2023-12-21 20:01:00,9,1,2023-12-21 20:01:00,60,25
2023-12-21 20:02:00,3,2,2023-12-21 20:02:00,68,17
2023-12-21 20:03:00,3,2,2023-12-21 20:03:00,67,18
2023-12-21 20:04:00,10,4,2023-12-21 20:04:00,60,24
2023-12-21 20:05:00,8,3,2023-12-21 20:05:00,47,37
2023-12-21 20:06:00,9,3,2023-12-21 20:06:00,66,17
2023-12-21 20:07:00,6,1,2023-12-21 20:07:00,62,21
2023-12-21 20:08:00,7,1,2023-12-21 20:08:00,68,16
2023-12-21 20:09:00,6,1,2023-12-21 20:09:00,65,20
2023-12-21 20:10:00,5,0,2023-12-21 20:10:00,55,30
2023-12-21 20:11:00,10,3,2023-12-21 20:11:00,63,23
2023-12-21 20:12:00,5,0,2023-12-21 20:12:00,60,25
2023-12-21 20:13:00,5,1,2023-12-21 20:13:00,62,23
2023-12-21 20:14:00,10,4,2023-12-21 20:14:00,64,19
2023-12-21 20:15:00,10,2,2023-12-21 20:15:00,57,26
2023-12-21 20:16:00,6,2,2023-12-21 20:16:00,50,34
2023-12-21 20:17:00,7,1,2023-12-21 20:17:00,61,22
2023-12-21 20:18:00,3,1,2023-12-21 20:18:00,67,15
2023-12-21 20:19:00,12,3,2023-12-21 20:19:00,64,19
2023-12-21 20:20:00,6,3,2023-12-21 20:20:00,60,22
2023-12-21 20:21:00,10,2,2023-12-21 20:21:00,66,16
2023-12-21 20:22:00,6,2,2023-12-21 20:22:00,56,26
2023-12-21 20:23:00,9,5,2023-12-21 20:23:00,52,28
2023-12-21 20:24:00,9,3,2023-12-21 20:24:00,61,17
2023-12-21 20:25:00,11,4,2023-12-21 20:25:00,61,17
2023-12-21 20:26:00,8,3,2023-12-21 20:26:00,64,14
2023-12-21 20:27:00,7,0,2023-12-21 20:27:00,61,17
2023-12-21 20:28:00,3,1,2023-12-21 20:28:00,64,13
2023-12-21 20:29:00,2,2,2023-12-21 20:29:00,63,13
2023-12-21 20:30:00,7,2,2023-12-21 20:30:00,67,10
2023-12-21 20:31:00,8,1,2023-12-21 20:31:00,66,12
2023-12-21 20:32:00,3,1,2023-12-21 20:32:00,67,11
2023-12-21 20:33:00,11,2,2023-12-21 20:33:00,69,12
2023-12-21 20:34:00,8,3,2023-12-21 20:34:00,58,23
2023-12-21 20:35:00,10,0,2023-12-21 20:35:00,61,27
2023-12-21 20:36:00,8,0,2023-12-21 20:36:00,85,10
2023-12-21 20:37:00,9,3,2023-12-21 20:37:00,86,10
2023-12-21 20:38:00,7,2,2023-12-21 20:38:00,68,27
2023-12-21 20:39:00,6,0,2023-12-21 20:39:00,80,13
2023-12-21 20:40:00,3,1,2023-12-21 20:40:00,84,17
2023-12-21 20:41:00,6,2,2023-12-21 20:41:00,88,14
2023-12-21 20:42:00,8,3,2023-12-21 20:42:00,85,20
2023-12-21 20:43:00,9,2,2023-12-21 20:43:00,83,21
2023-12-21 20:44:00,18,1,2023-12-21 20:44:00,91,19
2023-12-21 20:45:00,10,0,2023-12-21 20:45:00,93,17
2023-12-21 20:46:00,6,0,2023-12-21 20:46:00,89,21
2023-12-21 20:47:00,7,1,2023-12-21 20:47:00,99,11
2023-12-21 20:48:00,6,1,2023-12-21 20:48:00,64,46
2023-12-21 20:49:00,7,0,2023-12-21 20:49:00,64,35
2023-12-21 20:50:00,5,1,2023-12-21 20:50:00,75,25
2023-12-21 20:51:00,10,0,2023-12-21 20:51:00,73,27
2023-12-21 20:52:00,9,3,2023-12-21 20:52:00,87,13
2023-12-21 20:53:00,12,5,2023-12-21 20:53:00,79,21
2023-12-21 20:54:00,11,2,2023-12-21 20:54:00,87,12
2023-12-21 20:55:00,10,1,2023-12-21 20:55:00,89,11
2023-12-21 20:56:00,12,2,2023-12-21 20:56:00,86,16
2023-12-21 20:57:00,5,1,2023-12-21 20:57:00,62,40
2023-12-21 20:58:00,12,2,2023-12-21 20:58:00,81,21
2023-12-21 20:59:00,5,4,2023-12-21 20:59:00,89,13
2023-12-21 21:00:00,3,2,2023-12-21 21:00:00,82,19
2023-12-21 21:01:00,6,0,2023-12-21 21:01:00,77,21
2023-12-21 21:02:00,9,2,2023-12-21 21:02:00,73,25
2023-12-21 21:03:00,8,2,2023-12-21 21:03:00,69,29
2023-12-21 21:04:00,6,0,2023-12-21 21:04:00,77,24
2023-12-21 21:05:00,5,1,2023-12-21 21:05:00,73,29
2023-12-21 21:06:00,6,2,2023-12-21 21:06:00,85,16
2023-12-21 21:07:00,7,2,2023-12-21 21:07:00,84,14
2023-12-21 21:08:00,8,3,2023-12-21 21:08:00,85,15
2023-12-21 21:09:00,8,2,2023-12-21 21:09:00,77,14
2023-12-21 21:10:00,4,1,2023-12-21 21:10:00,78,15
2023-12-21 21:11:00,3,0,2023-12-21 21:11:00,74,19
2023-12-21 21:12:00,7,1,2023-12-21 21:12:00,71,22
2023-12-21 21:13:00,9,2,2023-12-21 21:13:00,82,13
2023-12-21 21:14:00,6,2,2023-12-21 21:14:00,85,12
2023-12-21 21:15:00,5,2,2023-12-21 21:15:00,57,39
2023-12-21 21:16:00,6,0,2023-12-21 21:16:00,61,33
2023-12-21 21:17:00,4,1,2023-12-21 21:17:00,65,29
2023-12-21 21:18:00,5,1,2023-12-21 21:18:00,77,19
2023-12-21 21:19:00,4,2,2023-12-21 21:19:00,60,40
2023-12-21 21:20:00,9,1,2023-12-21 21:20:00,75,26
2023-12-21 21:21:00,13,4,2023-12-21 21:21:00,79,22
2023-12-21 21:22:00,4,0,2023-12-21 21:22:00,72,29
2023-12-21 21:23:00,8,2,2023-12-21 21:23:00,76,30
2023-12-21 21:24:00,6,1,2023-12-21 21:24:00,83,20
2023-12-21 21:25:00,4,0,2023-12-21 21:25:00,83,15
2023-12-21 21:26:00,9,1,2023-12-21 21:26:00,73,29
2023-12-21 21:27:00,4,1,2023-12-21 21:27:00,80,23
2023-12-21 21:28:00,4,1,2023-12-21 21:28:00,85,19
2023-12-21 21:29:00,10,3,2023-12-21 21:29:00,78,27
2023-12-21 21:30:00,10,3,2023-12-21 21:30:00,80,26
2023-12-21 21:31:00,6,4,2023-12-21 21:31:00,84,22
2023-12-21 21:32:00,6,1,2023-12-21 21:32:00,84,24
2023-12-21 21:33:00,7,3,2023-12-21 21:33:00,86,22
2023-12-21 21:34:00,8,4,2023-12-21 21:34:00,84,24
2023-12-21 21:35:00,5,2,2023-12-21 21:35:00,82,26
2023-12-21 21:36:00,9,1,2023-12-21 21:36:00,84,26
2023-12-21 21:37:00,8,3,2023-12-21 21:37:00,82,28
2023-12-21 21:38:00,7,1,2023-12-21 21:38:00,90,18
2023-12-21 21:39:00,3,0,2023-12-21 21:39:00,78,28
2023-12-21 21:40:00,8,4,2023-12-21 21:40:00,73,33
2023-12-21 21:41:00,6,1,2023-12-21 21:41:00,84,20
2023-12-21 21:42:00,9,2,2023-12-21 21:42:00,89,16
2023-12-21 21:43:00,4,1,2023-12-21 21:43:00,92,15
2023-12-21 21:44:00,2,0,2023-12-21 21:44:00,94,16
2023-12-21 21:45:00,3,2,2023-12-21 21:45:00,94,16
2023-12-21 21:46:00,7,1,2023-12-21 21:46:00,94,15
2023-12-21 21:47:00,6,0,2023-12-21 21:47:00,95,14
2023-12-21 21:48:00,10,3,2023-12-21 21:48:00,92,14
2023-12-21 21:49:00,3,1,2023-12-21 21:49:00,99,9
2023-12-21 21:50:00,11,3,2023-12-21 21:50:00,93,15
2023-12-21 21:51:00,10,4,2023-12-21 21:51:00,94,14
2023-12-21 21:52:00,6,2,2023-12-21 21:52:00,90,14
2023-12-21 21:53:00,10,0,2023-12-21 21:53:00,85,16
2023-12-21 21:54:00,7,4,2023-12-21 21:54:00,80,21
2023-12-21 21:55:00,8,3,2023-12-21 21:55:00,80,20
2023-12-21 21:56:00,12,1,2023-12-21 21:56:00,87,13
2023-12-21 21:57:00,6,1,2023-12-21 21:57:00,91,11
2023-12-21 21:58:00,5,1,2023-12-21 21:58:00,92,9
2023-12-21 21:59:00,6,1,2023-12-21 21:59:00,89,13
2023-12-21 22:00:00,10,0,2023-12-21 22:00:00,89,14
2023-12-21 22:01:00,7,3,2023-12-21 22:01:00,87,16
2023-12-21 22:02:00,5,0,2023-12-21 22:02:00,86,18
2023-12-21 22:03:00,6,1,2023-12-21 22:03:00,86,19
2023-12-21 22:04:00,3,1,2023-12-21 22:04:00,70,35
2023-12-21 22:05:00,7,4,2023-12-21 22:05:00,87,18
2023-12-21 22:06:00,6,4,2023-12-21 22:06:00,87,18
2023-12-21 22:07:00,13,4,2023-12-21 22:07:00,85,20
2023-12-21 22:08:00,4,2,2023-12-21 22:08:00,88,19
2023-12-21 22:09:00,10,1,2023-12-21 22:09:00,90,17
2023-12-21 22:10:00,8,2,2023-12-21 22:10:00,82,24
2023-12-21 22:11:00,10,1,2023-12-21 22:11:00,84,26
2023-12-21 22:12:00,6,1,2023-12-21 22:12:00,87,24
2023-12-21 22:13:00,10,1,2023-12-21 22:13:00,83,25
2023-12-21 22:14:00,4,1,2023-12-21 22:14:00,82,26
2023-12-21 22:15:00,2,1,2023-12-21 22:15:00,74,32
2023-12-21 22:16:00,3,1,2023-12-21 22:16:00,85,21
2023-12-21 22:17:00,4,2,2023-12-21 22:17:00,84,22
2023-12-21 22:18:00,9,0,2023-12-21 22:18:00,89,17
2023-12-21 22:19:00,6,1,2023-12-21 22:19:00,84,21
2023-12-21 22:20:00,7,1,2023-12-21 22:20:00,87,18
2023-12-21 22:21:00,6,0,2023-12-21 22:21:00,84,21
2023-12-21 22:22:00,3,1,2023-12-21 22:22:00,83,22
2023-12-21 22:23:00,7,0,2023-12-21 22:23:00,75,30
2023-12-21 22:24:00,8,2,2023-12-21 22:24:00,80,14
2023-12-21 22:25:00,10,5,2023-12-21 22:25:00,82,12
2023-12-21 22:26:00,6,2,2023-12-21 22:26:00,71,23
2023-12-21 22:27:00,13,3,2023-12-21 22:27:00,61,33
2023-12-21 22:28:00,1,0,2023-12-21 22:28:00,67,27
2023-12-21 22:29:00,7,1,2023-12-21 22:29:00,72,22
2023-12-21 22:30:00,6,0,2023-12-21 22:30:00,69,25
2023-12-21 22:31:00,12,4,2023-12-21 22:31:00,76,18
2023-12-21 22:32:00,7,1,2023-12-21 22:32:00,78,16
2023-12-21 22:33:00,5,0,2023-12-21 22:33:00,78,16
2023-12-21 22:34:00,11,2,2023-12-21 22:34:00,73,21
2023-12-21 22:35:00,4,1,2023-12-21 22:35:00,75,14
2023-12-21 22:36:00,9,1,2023-12-21 22:36:00,68,23
2023-12-21 22:37:00,11,2,2023-12-21 22:37:00,76,16
2023-12-21 22:38:00,11,2,2023-12-21 22:38:00,76,15
2023-12-21 22:39:00,8,1,2023-12-21 22:39:00,71,20
2023-12-21 22:40:00,12,4,2023-12-21 22:40:00,73,14
2023-12-21 22:41:00,7,1,2023-12-21 22:41:00,73,14
2023-12-21 22:42:00,8,2,2023-12-21 22:42:00,71,16
2023-12-21 22:43:00,9,1,2023-12-21 22:43:00,73,14
2023-12-21 22:44:00,7,2,2023-12-21 22:44:00,72,15
2023-12-21 22:45:00,7,2,2023-12-21 22:45:00,83,22
2023-12-21 22:46:00,8,0,2023-12-21 22:46:00,85,21
2023-12-21 22:47:00,5,0,2023-12-21 22:47:00,72,46
2023-12-21 22:48:00,5,2,2023-12-21 22:48:00,92,27
2023-12-21 22:49:00,5,1,2023-12-21 22:49:00,91,28
2023-12-21 22:50:00,7,3,2023-12-21 22:50:00,87,32
2023-12-21 22:51:00,7,1,2023-12-21 22:51:00,87,32
2023-12-21 22:52:00,8,3,2023-12-21 22:52:00,99,20
2023-12-21 22:53:00,6,1,2023-12-21 22:53:00,83,38
2023-12-21 22:54:00,4,2,2023-12-21 22:54:00,84,37
2023-12-21 22:55:00,10,2,2023-12-21 22:55:00,84,42
2023-12-21 22:56:00,9,3,2023-12-21 22:56:00,78,47
2023-12-21 22:57:00,7,1,2023-12-21 22:57:00,103,23
2023-12-21 22:58:00,9,0,2023-12-21 22:58:00,93,28
2023-12-21 22:59:00,5,0,2023-12-21 22:59:00,102,19
2023-12-21 23:00:00,14,3,2023-12-21 23:00:00,86,31
2023-12-21 23:01:00,6,2,2023-12-21 23:01:00,100,15
2023-12-21 23:02:00,10,5,2023-12-21 23:02:00,103,12
2023-12-21 23:03:00,7,0,2023-12-21 23:03:00,84,29
2023-12-21 23:04:00,10,0,2023-12-21 23:04:00,95,18
2023-12-21 23:05:00,9,0,2023-12-21 23:05:00,108,5
2023-12-21 23:06:00,8,1,2023-12-21 23:06:00,102,11
2023-12-21 23:07:00,7,2,2023-12-21 23:07:00,96,17
2023-12-21 23:08:00,5,2,2023-12-21 23:08:00,102,11
2023-12-21 23:09:00,7,1,2023-12-21 23:09:00,103,16
2023-12-21 23:10:00,10,2,2023-12-21 23:10:00,105,14
2023-12-21 23:11:00,5,0,2023-12-21 23:11:00,109,10
2023-12-21 23:12:00,4,2,2023-12-21 23:12:00,110,12
2023-12-21 23:13:00,3,0,2023-12-21 23:13:00,93,27
2023-12-21 23:14:00,14,4,2023-12-21 23:14:00,102,18
2023-12-21 23:15:00,7,0,2023-12-21 23:15:00,102,18
2023-12-21 23:16:00,8,0,2023-12-21 23:16:00,94,12
2023-12-21 23:17:00,5,1,2023-12-21 23:17:00,92,14
2023-12-21 23:18:00,6,0,2023-12-21 23:18:00,97,10
2023-12-21 23:19:00,9,1,2023-12-21 23:19:00,97,12
2023-12-21 23:20:00,9,1,2023-12-21 23:20:00,98,11
2023-12-21 23:21:00,8,0,2023-12-21 23:21:00,100,9
2023-12-21 23:22:00,7,1,2023-12-21 23:22:00,97,8
2023-12-21 23:23:00,10,1,2023-12-21 23:23:00,96,2
2023-12-21 23:24:00,6,2,2023-12-21 23:24:00,91,7
2023-12-21 23:25:00,3,1,2023-12-21 23:25:00,90,12
2023-12-21 23:26:00,7,2,2023-12-21 23:26:00,77,25
2023-12-21 23:27:00,6,1,2023-12-21 23:27:00,80,17
2023-12-21 23:28:00,3,1,2023-12-21 23:28:00,83,13
2023-12-21 23:29:00,4,0,2023-12-21 23:29:00,82,14
2023-12-21 23:30:00,5,0,2023-12-21 23:30:00,76,27
2023-12-21 23:31:00,9,1,2023-12-21 23:31:00,84,20
2023-12-21 23:32:00,5,2,2023-12-21 23:32:00,82,21
2023-12-21 23:33:00,9,1,2023-12-21 23:33:00,90,12
2023-12-21 23:34:00,6,2,2023-12-21 23:34:00,77,26
2023-12-21 23:35:00,8,1,2023-12-21 23:35:00,86,17
2023-12-21 23:36:00,7,0,2023-12-21 23:36:00,85,18
2023-12-21 23:37:00,10,4,2023-12-21 23:37:00,81,23
2023-12-21 23:38:00,6,1,2023-12-21 23:38:00,87,21
2023-12-21 23:39:00,7,1,2023-12-21 23:39:00,89,18
2023-12-21 23:40:00,7,3,2023-12-21 23:40:00,93,15
2023-12-21 23:41:00,6,1,2023-12-21 23:41:00,90,16
2023-12-21 23:42:00,5,2,2023-12-21 23:42:00,90,14
2023-12-21 23:43:00,8,0,2023-12-21 23:43:00,90,14
2023-12-21 23:44:00,4,0,2023-12-21 23:44:00,92,12
2023-12-21 23:45:00,11,0,2023-12-21 23:45:00,86,17
2023-12-21 23:46:00,7,4,2023-12-21 23:46:00,73,20
2023-12-21 23:47:00,2,0,2023-12-21 23:47:00,75,17
2023-12-21 23:48:00,5,1,2023-12-21 23:48:00,78,15
2023-12-21 23:49:00,11,2,2023-12-21 23:49:00,77,16
2023-12-21 23:50:00,3,0,2023-12-21 23:50:00,80,13
2023-12-21 23:51:00,4,0,2023-12-21 23:51:00,60,31
2023-12-21 23:52:00,8,2,2023-12-21 23:52:00,61,30
2023-12-21 23:53:00,5,1,2023-12-21 23:53:00,60,28
2023-12-21 23:54:00,5,1,2023-12-21 23:54:00,61,25
2023-12-21 23:55:00,7,1,2023-12-21 23:55:00,63,23
2023-12-21 23:56:00,3,1,2023-12-21 23:56:00,69,16
2023-12-21 23:57:00,8,1,2023-12-21 23:57:00,64,22
2023-12-21 23:58:00,4,0,2023-12-21 23:58:00,62,25
2023-12-21 23:59:00,9,1,2023-12-21 23:59:00,64,18
2023-12-22 00:00:00,7,1,2023-12-22 00:00:00,66,13
2023-12-22 00:01:00,2,0,2023-12-22 00:01:00,62,17
2023-12-22 00:02:00,8,2,2023-12-22 00:02:00,66,14
2023-12-22 00:03:00,10,2,2023-12-22 00:03:00,66,14
2023-12-22 00:04:00,10,3,2023-12-22 00:04:00,68,14
2023-12-22 00:05:00,5,1,2023-12-22 00:05:00,69,11
2023-12-22 00:06:00,9,4,2023-12-22 00:06:00,63,19
2023-12-22 00:07:00,4,2,2023-12-22 00:07:00,65,23
2023-12-22 00:08:00,7,0,2023-12-22 00:08:00,72,16
2023-12-22 00:09:00,5,1,2023-12-22 00:09:00,66,24
2023-12-22 00:10:00,5,2,2023-12-22 00:10:00,71,20
2023-12-22 00:11:00,2,1,2023-12-22 00:11:00,64,28
2023-12-22 00:12:00,10,2,2023-12-22 00:12:00,65,27
2023-12-22 00:13:00,7,3,2023-12-22 00:13:00,64,29
2023-12-22 00:14:00,4,0,2023-12-22 00:14:00,65,29
2023-12-22 00:15:00,7,0,2023-12-22 00:15:00,66,27
2023-12-22 00:16:00,7,0,2023-12-22 00:16:00,72,18
2023-12-22 00:17:00,7,2,2023-12-22 00:17:00,73,17
2023-12-22 00:18:00,9,0,2023-12-22 00:18:00,72,18
2023-12-22 00:19:00,9,5,2023-12-22 00:19:00,75,17
2023-12-22 00:20:00,9,2,2023-12-22 00:20:00,77,15
2023-12-22 00:21:00,4,2,2023-12-22 00:21:00,81,11
2023-12-22 00:22:00,6,0,2023-12-22 00:22:00,73,21
2023-12-22 00:23:00,3,0,2023-12-22 00:23:00,67,22
2023-12-22 00:24:00,3,1,2023-12-22 00:24:00,61,18
2023-12-22 00:25:00,8,2,2023-12-22 00:25:00,60,24
2023-12-22 00:26:00,6,2,2023-12-22 00:26:00,62,21
2023-12-22 00:27:00,7,2,2023-12-22 00:27:00,58,24
2023-12-22 00:28:00,7,0,2023-12-22 00:28:00,60,22
2023-12-22 00:29:00,7,3,2023-12-22 00:29:00,62,20
2023-12-22 00:30:00,4,0,2023-12-22 00:30:00,64,18
2023-12-22 00:31:00,5,2,2023-12-22 00:31:00,69,13
2023-12-22 00:32:00,5,2,2023-12-22 00:32:00,81,7
2023-12-22 00:33:00,8,2,2023-12-22 00:33:00,76,11
2023-12-22 00:34:00,6,3,2023-12-22 00:34:00,77,10
2023-12-22 00:35:00,6,0,2023-12-22 00:35:00,73,14
2023-12-22 00:36:00,7,0,2023-12-22 00:36:00,74,14
2023-12-22 00:37:00,8,0,2023-12-22 00:37:00,69,22
2023-12-22 00:38:00,8,4,2023-12-22 00:38:00,77,12
2023-12-22 00:39:00,5,1,2023-12-22 00:39:00,79,9
2023-12-22 00:40:00,8,0,2023-12-22 00:40:00,82,6
2023-12-22 00:41:00,9,3,2023-12-22 00:41:00,82,5
2023-12-22 00:42:00,8,1,2023-12-22 00:42:00,75,7
2023-12-22 00:43:00,5,2,2023-12-22 00:43:00,66,16
2023-12-22 00:44:00,11,4,2023-12-22 00:44:00,68,14
2023-12-22 00:45:00,3,0,2023-12-22 00:45:00,72,10
2023-12-22 00:46:00,8,3,2023-12-22 00:46:00,61,24
2023-12-22 00:47:00,5,2,2023-12-22 00:47:00,66,16
2023-12-22 00:48:00,5,1,2023-12-22 00:48:00,71,9
2023-12-22 00:49:00,7,3,2023-12-22 00:49:00,76,5
2023-12-22 00:50:00,9,0,2023-12-22 00:50:00,76,4
2023-12-22 00:51:00,8,0,2023-12-22 00:51:00,74,6
2023-12-22 00:52:00,7,1,2023-12-22 00:52:00,65,15
2023-12-22 00:53:00,5,1,2023-12-22 00:53:00,66,14
2023-12-22 00:54:00,6,1,2023-12-22 00:54:00,66,14
2023-12-22 00:55:00,10,0,2023-12-22 00:55:00,74,7
2023-12-22 00:56:00,7,0,2023-12-22 00:56:00,70,10
2023-12-22 00:57:00,6,0,2023-12-22 00:57:00,77,3
2023-12-22 00:58:00,5,2,2023-12-22 00:58:00,62,18
2023-12-22 00:59:00,5,0,2023-12-22 00:59:00,75,5
2023-12-22 01:00:00,7,2,2023-12-22 01:00:00,72,10
2023-12-22 01:01:00,10,2,2023-12-22 01:01:00,65,21
2023-12-22 01:02:00,5,2,2023-12-22 01:02:00,71,15
2023-12-22 01:03:00,7,3,2023-12-22 01:03:00,70,16
2023-12-22 01:04:00,10,0,2023-12-22 01:04:00,61,17
2023-12-22 01:05:00,6,3,2023-12-22 01:05:00,60,18
2023-12-22 01:06:00,8,2,2023-12-22 01:06:00,57,18
2023-12-22 01:07:00,6,1,2023-12-22 01:07:00,62,10
2023-12-22 01:08:00,8,2,2023-12-22 01:08:00,65,7
2023-12-22 01:09:00,9,2,2023-12-22 01:09:00,67,5
2023-12-22 01:10:00,5,2,2023-12-22 01:10:00,63,9
2023-12-22 01:11:00,6,3,2023-12-22 01:11:00,64,10
2023-12-22 01:12:00,7,1,2023-12-22 01:12:00,58,25
2023-12-22 01:13:00,5,0,2023-12-22 01:13:00,64,19
2023-12-22 01:14:00,5,1,2023-12-22 01:14:00,72,9
2023-12-22 01:15:00,3,0,2023-12-22 01:15:00,77,4
2023-12-22 01:16:00,7,2,2023-12-22 01:16:00,72,9
